movie_id,title,budget,genre,cast,director,runtime,release_date,production_company,language,country,IMDB_rating,number_of_votes,box_office_revenue
2970,Movie_2970,7617990.0,War,"Ana de Armas, Sam Star, Charlize Theron, Morgan Screen",Drew White,109.0,2014-07-03,Blumhouse Productions,English,Canada,7.9,8308.0,7209597
1951,Movie_1951,14172251.0,Action,"Natalie Portman, Chris Evans, John Doe A",Ryan Coogler,69.0,2012-02-08,Legendary Entertainment,German,UK,7.8,8683.0,29500528
2145,Movie_2145,7942876.0,Mystery,"Amy Adams, Morgan Screen, Tom Holland, Emma Stone",Ryan Coogler,117.0,2022-10-21,Columbia Pictures,Spanish,China,6.5,4573.0,9273462
888,Movie_888,112486194.0,Western,"Samuel L. Jackson, Tom Hanks, Ryan Gosling",Kathryn Bigelow,,2008-08-20,Lionsgate,Hindi,India,6.6,14531.0,84314472
424,Movie_424,23338272.0,Sci-Fi,"Jane Doe B, Denzel Washington, Casey Celeb, Joaquin Phoenix",Chloe Zhao,135.0,2018-11-22,Columbia Pictures,Spanish,UK,7.9,11926.0,27446771
1832,Movie_1832,14998290.0,Drama,"Samuel L. Jackson, Pat Player, Lupita Nyong'o",Michael Bay,128.0,2000-02-27,Universal Pictures,French,China,5.6,16145.0,29891079
652,Movie_652,400000000.0,Musical,"Samuel L. Jackson, Tom Holland, Margot Robbie",Ryan Coogler,134.0,2011-10-29,Warner Bros.,English,China,7.2,12151.0,801216261
1438,Movie_1438,17718080.0,Comedy,"Zendaya, Florence Pugh",Tim Burton,60.0,2007-03-15,Village Roadshow,English,China,7.0,10725.0,57975268
451,Movie_451,25454684.0,Animation,"Saoirse Ronan, Anya Taylor-Joy, Pedro Pascal, Viola Davis",Patty Jenkins,106.0,2010-03-03,Focus Features,English,India,7.1,4981.0,103517417
185,Movie_185,7873513.0,Crime,"Meryl Streep, Jane Doe B",Alex Rivera,147.0,2021-06-30,Searchlight Pictures,English,Italy,7.1,14728.0,21270404
332,Movie_332,2349940.0,Adventure,"Benedict Cumberbatch, Will Smith, Jane Doe B",Casey Brown,133.0,2025-11-14,Blumhouse Productions,Japanese,China,8.1,4905.0,5966278
599,Movie_599,55686637.0,Family,"Will Smith, Benedict Cumberbatch, Charlize Theron, Idris Elba",Martin Scorsese,148.0,2009-06-08,New Line Cinema,French,Canada,9.6,14305.0,121169949
2363,Movie_2363,8698920.0,Action,"Leonardo DiCaprio, Ana de Armas, Brie Larson",Jordan Peele,140.0,2018-05-28,Blumhouse Productions,Chinese,Brazil,6.7,11012.0,27156250
1056,Movie_1056,14591402.0,Adventure,"Saoirse Ronan, Cate Blanchett, Jordan Talent",Sofia Coppola,140.0,2019-03-26,Annapurna Pictures,German,Japan,6.9,10217.0,16332515
1576,Movie_1576,76416079.0,Documentary,"Lupita Nyong'o, Timothée Chalamet",Greta Gerwig,77.0,2018-10-11,NEON,English,Canada,7.6,14205.0,102990432
1804,Movie_1804,362833331.0,Horror,"Lupita Nyong'o, John Doe A",Greta Gerwig,79.0,2015-07-03,Metro-Goldwyn-Mayer,English,France,6.0,16553.0,1016305333
2496,Movie_2496,21523619.0,Drama,"Cate Blanchett, Riley Role, Scarlett Johansson",Drew White,103.0,2019-06-26,Village Roadshow,Japanese,South Korea,5.9,10122.0,35689236
2994,Movie_2994,12369654.0,Comedy,"Leonardo DiCaprio, Robert Downey Jr., Sandra Bullock, Jordan Talent",Sofia Coppola,111.0,2022-08-09,Blumhouse Productions,Chinese,UK,6.6,9037.0,7233015
290,Movie_290,39441648.0,Crime,"Jennifer Lawrence, Joaquin Phoenix",Taylor Green,,2020-03-14,Annapurna Pictures,Japanese,India,7.3,8504.0,38084325
2675,Movie_2675,23965793.0,Animation,"Christian Bale, Jordan Talent",David Fincher,111.0,2017-07-17,Columbia Pictures,Chinese,India,8.6,8635.0,122049588
333,Movie_333,14865919.0,Thriller,"Pat Player, Oscar Isaac, Robert Downey Jr., Sam Star",Damien Chazelle,105.0,2009-05-26,20th Century Studios,English,China,7.4,5594.0,31375157
2841,Movie_2841,2991334.0,Drama,"Scarlett Johansson, Samuel L. Jackson, Ana de Armas",Jane Doe,107.0,2013-09-24,Amblin Entertainment,English,Italy,7.8,5945.0,5037029
1581,Movie_1581,17270310.0,Documentary,"Ryan Gosling, Scarlett Johansson, Denzel Washington",Sam Mendes,114.0,2005-11-17,A24,Italian,India,7.3,4788.0,13897368
2660,Movie_2660,3107017.0,Thriller,"Chris Evans, Lupita Nyong'o, Jennifer Lawrence, Morgan Freeman",Jordan Peele,141.0,2003-09-05,Paramount Pictures,French,Italy,8.4,8014.0,4018243
719,Movie_719,5798962.0,Mystery,"Sandra Bullock, Jane Doe B, Saoirse Ronan, Taylor Thespian",Denis Villeneuve,82.0,2025-07-12,NEON,German,France,7.8,10257.0,17110621
1353,Movie_1353,91550979.0,Family,"Jane Doe B, Alex Actor, Viola Davis, Riley Role",Guillermo del Toro,168.0,2007-03-12,Regency Enterprises,English,France,6.1,12477.0,140989605
1341,Movie_1341,11530082.0,War,"Casey Celeb, Denzel Washington, Riley Role, Emma Stone",Zack Snyder,89.0,2009-04-01,Blumhouse Productions,English,Japan,7.8,7533.0,33702960
508,Movie_508,33258847.0,Adventure,"Alex Actor, Gal Gadot, Joaquin Phoenix",Pat Quinn,117.0,2015-12-20,Focus Features,English,India,7.4,14438.0,123924895
2574,Movie_2574,9941816.0,Thriller,"Gal Gadot, Zendaya, Ryan Gosling",Sam Mendes,117.0,2009-04-02,Village Roadshow,English,Germany,7.9,14178.0,35668938
2888,Movie_2888,8108099.0,Romance,"Denzel Washington, Taylor Thespian, Brie Larson, John Doe A",Ryan Coogler,117.0,2020-05-13,Walt Disney Pictures,English,India,6.9,7962.0,8670214
2401,Movie_2401,66344049.0,Crime,"Denzel Washington, Samuel L. Jackson",Quentin Tarantino,66.0,2012-09-10,Village Roadshow,English,UK,8.4,6686.0,336206687
1126,Movie_1126,12921660.0,Crime,"Will Smith, Anya Taylor-Joy, Riley Role, Lupita Nyong'o",Alex Rivera,103.0,2009-06-01,Columbia Pictures,English,South Korea,7.0,6649.0,40758647
1296,Movie_1296,65692689.0,Musical,"Amy Adams, Pat Player",Ridley Scott,122.0,2015-03-04,DreamWorks,German,South Korea,7.8,16350.0,42193541
1816,Movie_1816,10126014.0,Family,"Zendaya, Alex Actor, Amy Adams",Ridley Scott,145.0,2008-06-12,Village Roadshow,Hindi,Germany,7.9,3467.0,12254871
271,Movie_271,2185661.0,Fantasy,"Sandra Bullock, Amy Adams, Dwayne Johnson",Jane Doe,80.0,2020-01-15,Legendary Entertainment,Hindi,Germany,6.0,9689.0,2397199
1799,Movie_1799,102222982.0,Biography,"Cate Blanchett, Riley Role, Jane Doe B",Denis Villeneuve,92.0,2001-08-08,DreamWorks,English,Canada,7.0,13498.0,107055779
252,Movie_252,73678278.0,Drama,"Oscar Isaac, Natalie Portman, Lupita Nyong'o",Jane Doe,80.0,2016-10-07,Regency Enterprises,Portuguese,Australia,7.3,14374.0,47548634
2113,Movie_2113,14968916.0,Thriller,"Amy Adams, Cate Blanchett, Casey Celeb, Ryan Gosling",Patty Jenkins,111.0,2024-12-31,NEON,English,Australia,8.3,5055.0,47493327
2518,Movie_2518,22009617.0,Horror,"Viola Davis, Jane Doe B, Christian Bale, Emma Stone",Chris Park,138.0,2017-04-25,Regency Enterprises,Spanish,UK,8.5,10922.0,13422225
1949,Movie_1949,33066636.0,Documentary,"Charlize Theron, Emma Stone, Natalie Portman, Zendaya",Chloe Zhao,105.0,2018-06-09,DreamWorks,Hindi,Germany,8.4,12163.0,44857855
1886,Movie_1886,86922866.0,Romance,"Casey Celeb, Leonardo DiCaprio",Alex Rivera,100.0,2013-02-27,New Line Cinema,Japanese,USA,7.3,15598.0,105941844
171,Movie_171,3742739.0,Horror,"Scarlett Johansson, Emma Stone, Charlize Theron",Morgan Blake,149.0,2005-02-21,Annapurna Pictures,French,Brazil,6.0,7110.0,1047001
2759,Movie_2759,20541651.0,Thriller,"Sam Star, Christian Bale",Michael Bay,151.0,2018-09-27,Walt Disney Pictures,English,Canada,8.4,7983.0,33254239
2809,Movie_2809,44278496.0,Western,"Ryan Gosling, Tom Hanks, Margot Robbie",Bong Joon-ho,,2015-09-12,Columbia Pictures,English,South Korea,8.2,12738.0,79404928
89,Movie_89,153622272.0,Biography,"Zendaya, Anya Taylor-Joy, Casey Celeb, Jennifer Lawrence",Pat Quinn,70.0,2007-03-30,Lionsgate,Hindi,Brazil,4.2,10328.0,39517039
1160,Movie_1160,141145283.0,Musical,"Jane Doe B, Morgan Screen",Zack Snyder,94.0,2023-08-28,20th Century Studios,Spanish,Canada,8.4,16137.0,135985289
1498,Movie_1498,1550894.0,Thriller,"Sandra Bullock, Lupita Nyong'o, Jordan Talent, Florence Pugh",Jamie Lee,115.0,2022-11-19,Warner Bros.,Spanish,Canada,8.1,11814.0,859077
1747,Movie_1747,34427423.0,Animation,"Amy Adams, Tom Holland, Taylor Thespian",Chris Park,83.0,2010-03-30,Annapurna Pictures,English,India,6.8,9723.0,75139323
2188,Movie_2188,15222620.0,Sci-Fi,"Will Smith, Pedro Pascal",John Smith,,2008-03-11,Village Roadshow,Spanish,UK,6.7,13681.0,17621750
777,Movie_777,16368950.0,Sci-Fi,"Natalie Portman, Leonardo DiCaprio, John Doe A, Cate Blanchett",Kathryn Bigelow,88.0,2011-01-23,Columbia Pictures,English,Brazil,6.2,11446.0,68006637
762,Movie_762,11472467.0,Musical,"Joaquin Phoenix, Chris Evans, Benedict Cumberbatch",Greta Gerwig,100.0,2017-04-23,Walt Disney Pictures,English,China,7.0,11232.0,15192169
1221,Movie_1221,6680810.0,Western,"Jane Doe B, Taylor Thespian, Pedro Pascal",Zack Snyder,90.0,2013-09-07,Columbia Pictures,French,Australia,7.7,12106.0,5164801
1488,Movie_1488,2078584.0,Comedy,"Riley Role, Pat Player, Christian Bale, Meryl Streep",Bong Joon-ho,115.0,2012-07-16,A24,English,France,5.9,6755.0,2574827
2341,Movie_2341,15360322.0,Fantasy,"Brad Pitt, Amy Adams, Jordan Talent",Kathryn Bigelow,125.0,2007-08-06,Village Roadshow,Italian,France,6.4,11245.0,15807640
153,Movie_153,4723388.0,Crime,"Meryl Streep, Denzel Washington, Chris Evans, Cate Blanchett",Drew White,140.0,2012-04-09,20th Century Studios,English,UK,7.5,9902.0,7284804
2203,Movie_2203,31761880.0,Adventure,"Timothée Chalamet, Jane Doe B, Gal Gadot",Ridley Scott,106.0,2001-03-22,Searchlight Pictures,Hindi,South Korea,8.5,12245.0,15885285
1468,Movie_1468,28671790.0,Western,"Morgan Freeman, Jennifer Lawrence, Meryl Streep",Martin Scorsese,133.0,2023-12-08,DreamWorks,English,France,8.8,4222.0,226268702
487,Movie_487,8237740.0,Biography,"Cate Blanchett, Pedro Pascal, Jordan Talent, Timothée Chalamet",Guillermo del Toro,139.0,2012-10-13,Annapurna Pictures,Japanese,South Korea,6.5,11469.0,3725308
977,Movie_977,2984090.0,Horror,"Chris Evans, Morgan Freeman",Alex Rivera,102.0,2019-03-17,Searchlight Pictures,English,Germany,7.3,889.0,8909507
1798,Movie_1798,215216815.0,Sci-Fi,"Riley Role, Joaquin Phoenix, Amy Adams",Morgan Blake,132.0,2006-01-07,Metro-Goldwyn-Mayer,Japanese,Brazil,7.3,10164.0,215609715
872,Movie_872,24700830.0,Crime,"Gal Gadot, Will Smith, Amy Adams, Awkwafina",Sofia Coppola,60.0,2008-12-07,Regency Enterprises,English,USA,7.3,8533.0,86955591
2004,Movie_2004,84141920.0,Western,"Brad Pitt, Jordan Talent, Lupita Nyong'o",Guy Ritchie,109.0,2020-03-31,Universal Pictures,French,Japan,6.6,12983.0,99485442
247,Movie_247,29307064.0,Sci-Fi,"Saoirse Ronan, Pedro Pascal",Alex Rivera,148.0,2023-06-17,Lionsgate,Hindi,USA,8.4,11177.0,56988264
680,Movie_680,2644045.0,Action,"Ana de Armas, Lupita Nyong'o",Greta Gerwig,100.0,2003-06-02,DreamWorks,English,Brazil,6.9,2460.0,25213711
2781,Movie_2781,197112431.0,Sci-Fi,"Riley Role, Denzel Washington, Amy Adams",Jamie Lee,104.0,2000-09-27,Legendary Entertainment,Japanese,Brazil,7.7,16483.0,80870006
679,Movie_679,23643982.0,Mystery,"Anya Taylor-Joy, Ryan Gosling",Quentin Tarantino,88.0,2020-02-13,Lionsgate,English,Brazil,7.4,5474.0,51681769
677,Movie_677,68080347.0,Fantasy,"Amy Adams, Emma Stone, Scarlett Johansson",Greta Gerwig,103.0,2022-01-29,Village Roadshow,English,Italy,9.0,6817.0,497717510
2471,Movie_2471,131572961.0,Fantasy,"Jane Doe B, Morgan Screen",Christopher Nolan,116.0,2006-02-26,Legendary Entertainment,English,Australia,8.8,14021.0,648359966
1447,Movie_1447,99240060.0,Documentary,"Florence Pugh, Ryan Gosling",Morgan Blake,117.0,2017-09-22,Village Roadshow,Italian,Brazil,6.0,13992.0,60362782
2252,Movie_2252,53019913.0,Romance,"Lupita Nyong'o, Joaquin Phoenix, Casey Celeb, Leonardo DiCaprio",Chloe Zhao,60.0,2021-10-08,New Line Cinema,Japanese,Canada,8.1,14843.0,66158671
790,Movie_790,3482938.0,Horror,"Pat Player, Natalie Portman",Jane Doe,76.0,2025-12-14,A24,Chinese,Brazil,8.0,5797.0,2106322
2706,Movie_2706,43884864.0,Sci-Fi,"Brie Larson, Casey Celeb, Robert Downey Jr.",Ryan Coogler,114.0,2006-09-18,Amblin Entertainment,Portuguese,Italy,7.2,14257.0,116540347
2853,Movie_2853,8569338.0,Western,"Scarlett Johansson, Leonardo DiCaprio",Drew White,146.0,2004-06-28,20th Century Studios,Japanese,USA,7.4,8071.0,17087010
1476,Movie_1476,57367946.0,Sci-Fi,"Margot Robbie, Ana de Armas",John Smith,128.0,2002-11-13,Village Roadshow,Korean,China,8.2,8601.0,157953113
2901,Movie_2901,4572055.0,Western,"Denzel Washington, Will Smith",Ava DuVernay,72.0,2010-07-08,Annapurna Pictures,French,Australia,8.7,12259.0,5482544
68,Movie_68,,Drama,"Joaquin Phoenix, Cate Blanchett, Viola Davis",Barry Jenkins,,2017-09-24,DreamWorks,English,Canada,7.5,10075.0,201328919
440,Movie_440,44190628.0,Horror,"Amy Adams, Benedict Cumberbatch, Cate Blanchett",Wes Anderson,77.0,2017-02-18,Amblin Entertainment,English,South Korea,8.6,11599.0,152206756
2109,Movie_2109,10809417.0,Animation,"Brad Pitt, Margot Robbie, Will Smith, Dwayne Johnson",Guillermo del Toro,84.0,2025-12-14,Walt Disney Pictures,English,India,7.0,6550.0,13348093
1675,Movie_1675,13707069.0,Drama,"Samuel L. Jackson, Will Smith",Jamie Lee,130.0,2013-02-18,Amblin Entertainment,German,USA,7.3,11192.0,14857800
1414,Movie_1414,7840499.0,Family,"Oscar Isaac, Alex Actor, Benedict Cumberbatch",Quentin Tarantino,118.0,2023-02-20,Searchlight Pictures,English,Brazil,9.2,11134.0,19944390
135,Movie_135,9388814.0,Crime,"Charlize Theron, Pedro Pascal, Jennifer Lawrence",Sofia Coppola,75.0,2014-12-16,Searchlight Pictures,German,Canada,9.0,9202.0,14354561
1973,Movie_1973,7790486.0,Animation,"Dwayne Johnson, John Doe A, Ana de Armas, Brie Larson",Casey Brown,116.0,2011-05-13,A24,English,Germany,8.0,8042.0,27510667
882,Movie_882,106540294.0,Action,"Tom Hanks, Robert Downey Jr., Viola Davis",Ridley Scott,120.0,2022-12-25,DreamWorks,Japanese,France,6.0,15185.0,355130181
2669,Movie_2669,29485435.0,Crime,"Pat Player, Meryl Streep",Patty Jenkins,140.0,2000-03-11,20th Century Studios,Italian,Italy,7.1,10708.0,55297797
686,Movie_686,,Comedy,"Casey Celeb, Christian Bale, Pedro Pascal",Casey Brown,99.0,2002-05-17,Walt Disney Pictures,English,Canada,8.3,7740.0,10968737
1785,Movie_1785,19572801.0,Drama,"Samuel L. Jackson, Cate Blanchett, Lupita Nyong'o, Ana de Armas",Drew White,110.0,2006-11-20,Walt Disney Pictures,Chinese,Australia,7.5,6056.0,63504116
2916,Movie_2916,34259293.0,Horror,"Benedict Cumberbatch, Brad Pitt",Wes Anderson,161.0,2007-11-30,New Line Cinema,Italian,France,5.9,,41856813
2402,Movie_2402,,Adventure,"Joaquin Phoenix, Alex Actor",Drew White,88.0,2006-11-05,Blumhouse Productions,English,UK,7.5,14210.0,97600559
1848,Movie_1848,12766544.0,Mystery,"Christian Bale, Morgan Freeman",Jane Doe,93.0,2019-09-22,Universal Pictures,English,Italy,7.3,8674.0,45777805
323,Movie_323,11998188.0,War,"Pedro Pascal, Ana de Armas, Viola Davis",Alex Rivera,133.0,2022-09-23,NEON,Spanish,South Korea,6.7,11201.0,5876351
434,Movie_434,10118168.0,Horror,"Will Smith, Florence Pugh",Ava DuVernay,87.0,2004-06-05,Paramount Pictures,Japanese,Japan,8.6,,33503745
2716,Movie_2716,106669214.0,Crime,"Meryl Streep, Robert Downey Jr.",Casey Brown,96.0,2013-01-18,NEON,English,UK,6.8,15234.0,381263241
1308,Movie_1308,11804515.0,Family,"Gal Gadot, Christian Bale, Charlize Theron, Joaquin Phoenix",James Cameron,129.0,2001-08-24,20th Century Studios,Spanish,UK,7.3,6053.0,22434967
2415,Movie_2415,219308470.0,War,"Anya Taylor-Joy, Ana de Armas, John Doe A",Patty Jenkins,97.0,2006-04-21,Annapurna Pictures,Chinese,Brazil,6.7,13961.0,156615242
479,Movie_479,20391559.0,Thriller,"Meryl Streep, Chris Evans",Ridley Scott,122.0,2025-05-02,Paramount Pictures,English,Italy,6.5,4903.0,151592761
2498,Movie_2498,19597639.0,Drama,"Idris Elba, Chris Evans",Quentin Tarantino,109.0,2013-08-02,Lionsgate,English,Australia,7.2,6378.0,31916022
2154,Movie_2154,17036071.0,Animation,"Ana de Armas, Jake Gyllenhaal",Sofia Coppola,128.0,2022-08-16,Universal Pictures,English,South Korea,7.7,7542.0,72331700
125,Movie_125,27745547.0,Action,"Pat Player, Christian Bale",Chris Park,111.0,2007-10-31,Village Roadshow,Japanese,USA,6.4,11952.0,27759233
179,Movie_179,228098789.0,War,"Brad Pitt, Samuel L. Jackson, Sandra Bullock",Taylor Green,88.0,2008-02-03,Paramount Pictures,French,USA,6.0,6865.0,246466100
255,Movie_255,37249791.0,Romance,"Chris Evans, Pat Player, Jennifer Lawrence, Emma Stone",Morgan Blake,128.0,2009-01-02,Walt Disney Pictures,English,USA,6.1,12293.0,52440292
811,Movie_811,29482536.0,Adventure,"Taylor Thespian, Pedro Pascal, Sandra Bullock",Guy Ritchie,89.0,2001-12-31,Metro-Goldwyn-Mayer,French,Australia,6.8,9599.0,28487354
808,Movie_808,16721302.0,Thriller,"Pedro Pascal, Denzel Washington",Tim Burton,105.0,2019-10-23,Blumhouse Productions,English,Japan,6.8,8787.0,55083156
2929,Movie_2929,4522051.0,War,"Charlize Theron, Pat Player, Casey Celeb, Ana de Armas",Kathryn Bigelow,100.0,2001-09-28,NEON,English,India,8.8,8272.0,12099286
2752,Movie_2752,4406851.0,Animation,"Zendaya, Idris Elba, Pedro Pascal",Taylor Green,115.0,2020-05-19,Legendary Entertainment,Spanish,Italy,6.2,7347.0,5839752
322,Movie_322,,Thriller,"Taylor Thespian, John Doe A",Kathryn Bigelow,155.0,2016-07-09,Universal Pictures,Korean,South Korea,7.0,4638.0,6549540
1989,Movie_1989,215686764.0,Mystery,"Emma Stone, Morgan Screen, Christian Bale",Sam Mendes,134.0,2023-09-13,Universal Pictures,English,USA,5.8,11910.0,578472590
2315,Movie_2315,29559811.0,Animation,"Margot Robbie, Sandra Bullock",Wes Anderson,,2022-06-01,Village Roadshow,Spanish,India,8.7,8002.0,127988385
2885,Movie_2885,68860256.0,Crime,"Benedict Cumberbatch, Pat Player",Pat Quinn,87.0,2006-05-27,A24,English,Italy,7.2,12812.0,98408497
2629,Movie_2629,16660961.0,Adventure,"Brad Pitt, Saoirse Ronan, Joaquin Phoenix, Morgan Freeman",Steven Spielberg,146.0,2008-08-10,Universal Pictures,French,France,6.9,8048.0,43078975
1318,Movie_1318,20477591.0,Horror,"Idris Elba, Meryl Streep, Cate Blanchett, Tom Holland",Patty Jenkins,143.0,2005-02-08,Village Roadshow,French,Italy,7.1,9128.0,16899662
1035,Movie_1035,80448439.0,War,"Leonardo DiCaprio, Casey Celeb, Jake Gyllenhaal",Sofia Coppola,100.0,2005-07-24,Warner Bros.,Spanish,China,6.8,10733.0,52959888
1673,Movie_1673,30122758.0,Adventure,"Leonardo DiCaprio, Lupita Nyong'o, Idris Elba",Tim Burton,98.0,2007-11-27,Blumhouse Productions,English,Italy,7.3,13567.0,131443159
1763,Movie_1763,57666642.0,Romance,"Emma Stone, Zendaya, Tom Holland",Chloe Zhao,109.0,2016-09-10,Universal Pictures,Hindi,China,9.1,7326.0,52337628
2118,Movie_2118,46673728.0,War,"Pat Player, Casey Celeb, Tom Holland",Jamie Lee,87.0,2011-05-12,Regency Enterprises,English,France,7.7,15070.0,88658072
2684,Movie_2684,36420129.0,Biography,"Scarlett Johansson, Timothée Chalamet",Ridley Scott,155.0,2017-09-15,Blumhouse Productions,English,France,7.0,10540.0,170986080
2111,Movie_2111,53020262.0,Biography,"Pat Player, Saoirse Ronan, Lupita Nyong'o",John Smith,120.0,2005-08-12,Paramount Pictures,Korean,Japan,8.8,12196.0,25523158
1361,Movie_1361,11481591.0,Biography,"Anya Taylor-Joy, Morgan Screen, Chris Evans, Riley Role",Steven Spielberg,137.0,2000-10-08,Legendary Entertainment,English,China,6.9,10876.0,26943951
606,Movie_606,21240015.0,Adventure,"Cate Blanchett, Ana de Armas",Jane Doe,128.0,2011-04-15,Columbia Pictures,English,Canada,7.7,5002.0,46500005
1175,Movie_1175,28369077.0,Sci-Fi,"Denzel Washington, Pat Player, Margot Robbie, Brad Pitt",Bong Joon-ho,144.0,2023-03-01,A24,Italian,Japan,9.1,14174.0,80372358
2555,Movie_2555,61431745.0,Comedy,"Idris Elba, Zendaya",John Smith,98.0,2020-03-30,Focus Features,English,France,7.9,11459.0,99936106
2046,Movie_2046,20708613.0,Thriller,"Jordan Talent, Margot Robbie, Sandra Bullock",Michael Bay,99.0,2021-09-27,DreamWorks,Portuguese,Brazil,7.4,8174.0,33885368
1513,Movie_1513,398983035.0,Mystery,"Morgan Screen, Tom Holland",Patty Jenkins,136.0,2016-07-25,Walt Disney Pictures,Hindi,Canada,8.0,10305.0,236740886
81,Movie_81,1626967.0,Crime,"Joaquin Phoenix, Casey Celeb, Jennifer Lawrence",Jane Doe,141.0,2008-02-19,Focus Features,English,India,6.9,3288.0,2401170
472,Movie_472,15638842.0,Musical,"Jordan Talent, Natalie Portman, Jennifer Lawrence, Casey Celeb",Kathryn Bigelow,138.0,2001-06-15,New Line Cinema,English,Japan,6.5,10980.0,76126853
1984,Movie_1984,8500418.0,Mystery,"Jake Gyllenhaal, Saoirse Ronan, Scarlett Johansson, Taylor Thespian",Alex Rivera,89.0,2007-10-13,Regency Enterprises,Japanese,Germany,6.5,9829.0,9538474
444,Movie_444,64739167.0,Horror,"Natalie Portman, Joaquin Phoenix, Amy Adams, Jake Gyllenhaal",Morgan Blake,130.0,2019-08-13,NEON,Korean,Japan,7.6,12332.0,35511307
1738,Movie_1738,45834845.0,Crime,"Meryl Streep, Samuel L. Jackson",Kathryn Bigelow,114.0,2017-06-05,A24,French,Germany,6.5,7151.0,87139874
2019,Movie_2019,17408710.0,Family,"Scarlett Johansson, John Doe A",Ava DuVernay,76.0,2000-11-29,Legendary Entertainment,Japanese,India,7.1,11797.0,74326404
1794,Movie_1794,20071266.0,Horror,"John Doe A, Morgan Screen, Chris Evans, Awkwafina",Patty Jenkins,101.0,2009-05-24,Village Roadshow,English,Italy,7.2,16405.0,43155786
1314,Movie_1314,25878787.0,Adventure,"Morgan Screen, Cate Blanchett, Natalie Portman, Ryan Gosling",Quentin Tarantino,108.0,2020-09-22,A24,English,France,5.2,14499.0,104361157
1651,Movie_1651,15523727.0,Sci-Fi,"Jane Doe B, Dwayne Johnson, Pat Player, Sam Star",David Fincher,110.0,2004-05-29,Paramount Pictures,Spanish,Japan,6.6,10480.0,26802582
344,Movie_344,58431876.0,Sci-Fi,"Sam Star, Robert Downey Jr.",Christopher Nolan,126.0,2000-01-23,Focus Features,English,China,9.4,7191.0,140483108
